squareFeet,bathrooms,bedrooms,full_url,url,price,price_noformat,saleDate,address,full_address,image,returned_address,latitude,longitude,accuracy
1200,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/408133/11774-Engleside,/Listing/Details/408133/11774-Engleside,"$5,100 ",5100,5/31/2014,11774 Engleside,"11774 Engleside, Detroit, MI",Content/listingImages/20140523/49547d32-8b29-48ab-9543-cfd5cd4e70d1_thumbcrop.jpg,"11774 Engleside Street, Detroit, MI 48205, USA",42.418068,-82.999975,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/963528/8237-Carlin,/Listing/Details/963528/8237-Carlin,"$1,100 ",1100,11/20/2014,8237 Carlin,"8237 Carlin, Detroit, MI",Content/listingImages/20141104/ce605c81-9e52-4447-b14c-95ea3448d0e3_thumbcrop.jpg,"8237 Carlin Street, Detroit, MI 48228, USA",42.354252,-83.178731,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/858417/8237-Carlin,/Listing/Details/858417/8237-Carlin,"$1,000 ",1000,10/21/2014,8237 Carlin,"8237 Carlin, Detroit, MI",Content/listingImages/20141003/e227e1d9-f0c2-4861-b358-84ea816115f4_thumbcrop.jpg,"8237 Carlin Street, Detroit, MI 48228, USA",42.354252,-83.178731,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/847489/6544-Memorial,/Listing/Details/847489/6544-Memorial,"$22,100 ",22100,10/14/2014,6544 Memorial,"6544 Memorial, Detroit, MI",Content/listingImages/20140929/5c0d3ec3-86bd-495a-a72d-31831834d2b6_thumbcrop.jpg,"6544 Memorial Street, Detroit, MI 48228, USA",42.339705,-83.210406,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/767982/5746-Burns,/Listing/Details/767982/5746-Burns,"$1,000 ",1000,9/20/2014,5746 Burns,"5746 Burns, Detroit, MI",Content/listingImages/20140828/c4fe2c52-902d-43dd-8fe6-c56657467e2e_thumbcrop.jpg,"5746 Burns Avenue, Detroit, MI 48213, USA",42.383868,-83.010315,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/739679/18592-Dale,/Listing/Details/739679/18592-Dale,"$1,000 ",1000,9/18/2014,18592 Dale,"18592 Dale, Detroit, MI",Content/listingImages/20140828/231abc0e-92b7-4a31-9da8-d27492c8354d_thumbcrop.jpg,"18592 Dale Street, Detroit, MI 48219, USA",42.425599,-83.276094,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/603783/16531-Ohio,/Listing/Details/603783/16531-Ohio,"$8,100 ",8100,7/26/2014,16531 Ohio,"16531 Ohio, Detroit, MI",Content/listingImages/20140715/ea58e14e-3746-4d7b-b616-8bc615cd54c8_thumbcrop.jpg,"16531 Ohio Street, Detroit, MI 48221, USA",42.412685,-83.155946,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/521136/18401-Teppert,/Listing/Details/521136/18401-Teppert,"$1,000 ",1000,7/3/2014,18401 Teppert,"18401 Teppert, Detroit, MI",Content/listingImages/20140625/db5dbd94-8dbf-46a8-b5f5-f1d0daaade65_thumbcrop.jpg,"18401 Teppert Street, Detroit, MI 48234, USA",42.429045,-83.008465,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/405906/19219-Alcoy,/Listing/Details/405906/19219-Alcoy,"$5,600 ",5600,5/30/2014,19219 Alcoy,"19219 Alcoy, Detroit, MI",Content/listingImages/20140523/633cf928-6e89-4191-b4a6-377adf9f0350_thumbcrop.jpg,"19219 Alcoy Avenue, Detroit, MI 48205, USA",42.436487,-82.989098,9
1200,1,3,http://auctions.buildingdetroit.org/Listing/Details/333453/4356-Harvard,/Listing/Details/333453/4356-Harvard,"$28,100 ",28100,5/7/2014,4356 Harvard,"4356 Harvard, Detroit, MI",Content/listingImages/20140410/a0ce1f53-29e1-4d4f-a575-646a9add0c11_thumbcrop.jpg,"4356 Harvard Road, Detroit, MI 48224, USA",42.401748,-82.927827,9
1100,2.5,4,http://auctions.buildingdetroit.org/Listing/Details/864443/17041-Chandler-Park,/Listing/Details/864443/17041-Chandler-Park,"$15,200 ",15200,10/23/2014,17041 Chandler Park,"17041 Chandler Park, Detroit, MI",Content/listingImages/20141010/a96f70bf-b8d1-4102-84de-e5e24bbd1dd5_thumbcrop.jpg,"17041 Chandler Park Drive, Detroit, MI 48224, USA",42.411246,-82.93346,9
1100,2,4,http://auctions.buildingdetroit.org/Listing/Details/958495/7371-Edward,/Listing/Details/958495/7371-Edward,"$1,000 ",1000,11/23/2014,7371 Edward,"7371 Edward, Detroit, MI",Content/listingImages/20141104/972f74fd-f522-4151-9861-4f66fb29dfd2_thumbcrop.jpg,"7371 Edward Street, Detroit, MI 48210, USA",42.325434,-83.131338,9
1100,1.1,2,http://auctions.buildingdetroit.org/Listing/Details/628372/5226-Harvard,/Listing/Details/628372/5226-Harvard,"$22,400 ",22400,8/5/2014,5226 Harvard,"5226 Harvard, Detroit, MI",Content/listingImages/20140725/50669fc2-0c67-43bb-8563-a7bd6ca60f88_thumbcrop.jpg,"5226 Harvard Road, Detroit, MI 48224, USA",42.407879,-82.931889,9
1100,1,4,http://auctions.buildingdetroit.org/Listing/Details/933146/6730-Forrer,/Listing/Details/933146/6730-Forrer,"$1,000 ",1000,11/19/2014,6730 Forrer,"6730 Forrer, Detroit, MI",Content/listingImages/20141020/87642908-8308-421b-a7f7-183f722a8244_thumbcrop.jpg,"6730 Forrer Street, Detroit, MI 48228, USA",42.340525,-83.199355,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/870890/5061-Cadieux,/Listing/Details/870890/5061-Cadieux,"$1,000 ",1000,10/28/2014,5061 Cadieux,"5061 Cadieux, Detroit, MI",Content/listingImages/20141003/47a76b17-ee3e-48a1-bece-47089d22a47d_thumbcrop.jpg,"5061 Cadieux Road, Detroit, MI 48224, USA",42.406807,-82.930654,9
1100,1,4,http://auctions.buildingdetroit.org/Listing/Details/839239/6730-Forrer,/Listing/Details/839239/6730-Forrer,"$1,000 ",1000,10/18/2014,6730 Forrer,"6730 Forrer, Detroit, MI",Content/listingImages/20140929/59b64b56-89d9-47e0-a1b1-3ea003097d94_thumbcrop.jpg,"6730 Forrer Street, Detroit, MI 48228, USA",42.340525,-83.199355,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/714426/4959-Gateshead,/Listing/Details/714426/4959-Gateshead,"$6,500 ",6500,9/9/2014,4959 Gateshead,"4959 Gateshead, Detroit, MI",Content/listingImages/20140820/b510f066-0124-44b4-a6e7-de1c0fde40cc_thumbcrop.jpg,"4959 Gateshead Street, Grosse Pointe, MI 48236, USA",42.414372,-82.912772,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/703924/3233-Ethel,/Listing/Details/703924/3233-Ethel,"$1,000 ",1000,9/4/2014,3233 Ethel,"3233 Ethel, Detroit, MI",Content/listingImages/20140819/05d7cdf3-5bb9-4c38-954a-5da8e304b8a2_thumbcrop.jpg,"3233 South Ethel Street, Detroit, MI 48217, USA",42.26144,-83.156986,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/503431/14422-Prevost,/Listing/Details/503431/14422-Prevost,"$1,000 ",1000,6/27/2014,14422 Prevost,"14422 Prevost, Detroit, MI",Content/listingImages/20140624/d340f95a-e19b-4d1f-a3bf-9f520ce3cbe2_thumbcrop.jpg,"14422 Prevost Street, Detroit, MI 48227, USA",42.39344,-83.202312,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/495083/16477-Collingham,/Listing/Details/495083/16477-Collingham,"$5,000 ",5000,6/24/2014,16477 Collingham,"16477 Collingham, Detroit, MI",Content/listingImages/20140612/7da6b728-5708-43ca-ac22-d797c9026c97_thumbcrop.jpg,"16477 Collingham Drive, Detroit, MI 48205, USA",42.448664,-82.949626,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/450399/16905-Chandler-Park,/Listing/Details/450399/16905-Chandler-Park,"$8,200 ",8200,6/13/2014,16905 Chandler Park,"16905 Chandler Park, Detroit, MI",Content/listingImages/20140527/0ddf5fe4-6064-4d7e-9eb9-3a6a492d453b_thumbcrop.jpg,"16905 Chandler Park Drive, Detroit, MI 48224, USA",42.410585,-82.935196,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/406747/16477-Collingham,/Listing/Details/406747/16477-Collingham,"$10,200 ",10200,5/29/2014,16477 Collingham,"16477 Collingham, Detroit, MI",Content/listingImages/20140523/fba89168-702d-4af8-826e-16eb0e546bc0_thumbcrop.jpg,"16477 Collingham Drive, Detroit, MI 48205, USA",42.448664,-82.949626,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/337943/5061-Cadieux,/Listing/Details/337943/5061-Cadieux,"$12,600 ",12600,5/20/2014,5061 Cadieux,"5061 Cadieux, Detroit, MI",Content/listingImages/20140413/de55ca82-4f97-4049-9323-de64f63b2cef_thumbcrop.jpg,"5061 Cadieux Road, Detroit, MI 48224, USA",42.406807,-82.930654,9
1100,1,3,http://auctions.buildingdetroit.org/Listing/Details/336981/4145-Cadieux,/Listing/Details/336981/4145-Cadieux,"$10,400 ",10400,5/9/2014,4145 Cadieux,"4145 Cadieux, Detroit, MI",Content/listingImages/20140413/76589ba6-3b00-4f69-b8be-f35f83155bfb_thumbcrop.jpg,"4145 Cadieux Road, Detroit, MI 48224, USA",42.399559,-82.925838,9
1000,2,3,http://auctions.buildingdetroit.org/Listing/Details/860946/17595-Mendota,/Listing/Details/860946/17595-Mendota,"$10,400 ",10400,10/22/2014,17595 Mendota,"17595 Mendota, Detroit, MI",Content/listingImages/20141003/85af1413-0cb6-488f-8067-24fa9338bea7_thumbcrop.jpg,"17595 Mendota Street, Detroit, MI 48221, USA",42.421811,-83.16623,9
1000,2,4,http://auctions.buildingdetroit.org/Listing/Details/805175/18220-Ohio,/Listing/Details/805175/18220-Ohio,"$25,000 ",25000,10/1/2014,18220 Ohio,"18220 Ohio, Detroit, MI",Content/listingImages/20140910/feafa770-9280-495c-99f3-5c824d1eb3c7_thumbcrop.jpg,"18220 Ohio Street, Detroit, MI 48221, USA",42.424637,-83.155954,9
1000,2,3,http://auctions.buildingdetroit.org/Listing/Details/594856/16535-Blackstone,/Listing/Details/594856/16535-Blackstone,"$5,000 ",5000,7/17/2014,16535 Blackstone,"16535 Blackstone, Detroit, MI",Content/listingImages/20140710/dfe664b8-0804-4518-b2b1-92ab36823ea4_thumbcrop.jpg,"16535 Blackstone Street, Detroit, MI 48219, USA",42.410141,-83.24994,9
1000,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/652350/5799-Bishop,/Listing/Details/652350/5799-Bishop,"$14,300 ",14300,8/11/2014,5799 Bishop,"5799 Bishop, Detroit, MI",Content/listingImages/20140802/3ed054b3-e4e2-485f-8c5a-c1ba6ddc7fba_thumbcrop.jpg,"5799 Bishop Street, Detroit, MI 48224, USA",42.411104,-82.937463,9
1000,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/492787/6185-Hereford,/Listing/Details/492787/6185-Hereford,"$7,100 ",7100,6/23/2014,6185 Hereford,"6185 Hereford, Detroit, MI",Content/listingImages/20140612/c6f9b8d5-ebb6-4c47-97cb-e4c5ba88a5bb_thumbcrop.jpg,"6185 Hereford Street, Detroit, MI 48224, USA",42.417505,-82.930043,9
1000,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/478562/10014-Minock,/Listing/Details/478562/10014-Minock,"$7,900 ",7900,6/22/2014,10014 Minock,"10014 Minock, Detroit, MI",Content/listingImages/20140606/4cdba3ec-5d45-4b8a-b73c-cf313328e088_thumbcrop.jpg,"10014 Minock Street, Detroit, MI 48228, USA",42.368958,-83.232054,9
1000,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/407289/13640-Collingham,/Listing/Details/407289/13640-Collingham,"$6,600 ",6600,5/28/2014,13640 Collingham,"13640 Collingham, Detroit, MI",Content/listingImages/20140523/6dca4468-d6f7-4873-93d0-a09d27ac5d71_thumbcrop.jpg,"13640 Collingham Drive, Detroit, MI 48205, USA",42.447393,-82.984497,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/880725/3386-Annabelle,/Listing/Details/880725/3386-Annabelle,"$1,000 ",1000,11/2/2014,3386 Annabelle,"3386 Annabelle, Detroit, MI",Content/listingImages/20141003/a5817f4d-2e21-4aef-8108-b95fd01c4526_thumbcrop.jpg,"3386 Annabelle Street, Detroit, MI 48217, USA",42.262123,-83.161142,8
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/718938/3386-Annabelle,/Listing/Details/718938/3386-Annabelle,"$1,000 ",1000,9/11/2014,3386 Annabelle,"3386 Annabelle, Detroit, MI",Content/listingImages/20140820/9a5eb3cc-0528-42b2-abcc-c4ff43acbdbd_thumbcrop.jpg,"3386 Annabelle Street, Detroit, MI 48217, USA",42.262123,-83.161142,8
1000,1,2,http://auctions.buildingdetroit.org/Listing/Details/915149/6870-St-Marys,/Listing/Details/915149/6870-St-Marys,"$5,100 ",5100,11/18/2014,6870 St Marys,"6870 St Marys, Detroit, MI",Content/listingImages/20141017/77687771-542f-4e78-bf09-4d08b746b4e8_thumbcrop.jpg,"6870 Saint Marys Street, Detroit, MI 48228, USA",42.342397,-83.203128,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/915249/6322-Abington,/Listing/Details/915249/6322-Abington,"$5,700 ",5700,11/17/2014,6322 Abington,"6322 Abington, Detroit, MI",Content/listingImages/20141017/a9a52af7-10cd-4425-9106-8b649310bdb2_thumbcrop.jpg,"6322 Abington Avenue, Detroit, MI 48228, USA",42.336698,-83.209064,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/935705/4151-Three-Mile-Drive,/Listing/Details/935705/4151-Three-Mile-Drive,"$6,500 ",6500,11/4/2014,4151 Three Mile Drive,"4151 Three Mile Drive, Detroit, MI",Content/listingImages/20141020/4c601bd3-a2df-4b31-8912-ac5f89087fc8_thumbcrop.jpg,"4151 3 Mile Drive, Detroit, MI 48224, USA",42.396381,-82.936295,9
1000,1,2,http://auctions.buildingdetroit.org/Listing/Details/879666/680-Algonquin,/Listing/Details/879666/680-Algonquin,"$1,000 ",1000,11/2/2014,680 Algonquin,"680 Algonquin, Detroit, MI",Content/listingImages/20141003/a225c513-e040-4959-ba11-74bc1c0fe1f1_thumbcrop.jpg,"680 Algonquin Street, Detroit, MI 48215, USA",42.365474,-82.953394,9
1000,1,2.5,http://auctions.buildingdetroit.org/Listing/Details/854725/3941-Cadieux,/Listing/Details/854725/3941-Cadieux,"$1,100 ",1100,10/30/2014,3941 Cadieux,"3941 Cadieux, Detroit, MI",Content/listingImages/20141010/60423f71-4d1f-4e2c-83f4-abb18cbfffa0_thumbcrop.jpg,"3941 Cadieux Road, Detroit, MI 48224, USA",42.398557,-82.925143,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/817927/19329-Ashton,/Listing/Details/817927/19329-Ashton,"$1,000 ",1000,10/11/2014,19329 Ashton,"19329 Ashton, Detroit, MI",Content/listingImages/20140925/d8e9ccb6-d613-4c24-8211-b0e61cc3b50f_thumbcrop.jpg,"19329 Ashton Avenue, Detroit, MI 48219, USA",42.432459,-83.220877,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/784368/5900-Drexel,/Listing/Details/784368/5900-Drexel,"$1,000 ",1000,9/27/2014,5900 Drexel,"5900 Drexel, Detroit, MI",Content/listingImages/20140909/4440fd70-0048-4dbb-b029-02c976c3f4bf_thumbcrop.jpg,"5900 Drexel Street, Detroit, MI 48213, USA",42.399942,-82.969215,9
1000,1,2,http://auctions.buildingdetroit.org/Listing/Details/737759/680-Algonquin,/Listing/Details/737759/680-Algonquin,"$1,000 ",1000,9/17/2014,680 Algonquin,"680 Algonquin, Detroit, MI",Content/listingImages/20140916/82d8ba57-5968-4885-bca9-10549772e6e8_thumbcrop.jpg,"680 Algonquin Street, Detroit, MI 48215, USA",42.365474,-82.953394,9
1000,1,1,http://auctions.buildingdetroit.org/Listing/Details/739295/18304-Grayfield,/Listing/Details/739295/18304-Grayfield,"$1,000 ",1000,9/16/2014,18304  Grayfield,"18304  Grayfield, Detroit, MI",Content/listingImages/20140916/2d6e5cce-e1b1-4ff0-b316-a0dd07bd9ba4_thumbcrop.jpg,"18304 Grayfield Street, Detroit, MI 48219, USA",42.423265,-83.269272,9
1000,1,4,http://auctions.buildingdetroit.org/Listing/Details/726814/317-Eastlawn,/Listing/Details/726814/317-Eastlawn,"$1,000 ",1000,9/12/2014,317 Eastlawn,"317 Eastlawn, Detroit, MI",Content/listingImages/20140911/286ab2be-e183-45e2-9fa2-0da3b0ec4202_thumbcrop.jpg,"317 Eastlawn Street, Detroit, MI 48215, USA",42.362114,-82.941834,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/717528/12825-Downing,/Listing/Details/717528/12825-Downing,"$1,000 ",1000,9/10/2014,12825 Downing,"12825 Downing, Detroit, MI",Content/listingImages/20140820/d969976d-fcae-417b-a228-c3f3ebf69f90_thumbcrop.jpg,"12825 Downing Street, Detroit, MI 48217, USA",42.272798,-83.160678,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/599710/5645-Brace,/Listing/Details/599710/5645-Brace,"$17,900 ",17900,7/23/2014,5645 Brace,"5645 Brace, Detroit, MI",Content/listingImages/20140711/c5deaf5b-0248-44af-86eb-17d0a64d3b19_thumbcrop.jpg,"5645 Brace Street, Detroit, MI 48228, USA",42.329741,-83.222921,9
1000,1,2,http://auctions.buildingdetroit.org/Listing/Details/597750/16737-Trinity,/Listing/Details/597750/16737-Trinity,"$1,000 ",1000,7/21/2014,16737 Trinity,"16737 Trinity, Detroit, MI",Content/listingImages/20140715/b0a3fe20-3da8-420d-a203-334a8b2e78c7_thumbcrop.jpg,"16737 Trinity Street, Detroit, MI 48219, USA",42.412246,-83.248939,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/593409/16603-Blackstone,/Listing/Details/593409/16603-Blackstone,"$2,800 ",2800,7/13/2014,16603 Blackstone,"16603 Blackstone, Detroit, MI",Content/listingImages/20140710/f8259b01-5945-4539-82ec-18754c9fc0b6_thumbcrop.jpg,"16603 Blackstone Street, Detroit, MI 48219, USA",42.411102,-83.249976,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/526107/16214-Manning,/Listing/Details/526107/16214-Manning,"$1,100 ",1100,7/7/2014,16214 Manning,"16214 Manning, Detroit, MI",Content/listingImages/20140626/7e06ba36-91b0-48f2-b99a-ab45bc9779d6_thumbcrop.jpg,"16214 Manning Street, Detroit, MI 48205, USA",42.440785,-82.952987,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/524365/14901-East-State-Fair,/Listing/Details/524365/14901-East-State-Fair,"$4,700 ",4700,7/1/2014,14901 East State Fair,"14901 East State Fair, Detroit, MI",Content/listingImages/20140626/440e7fa6-b166-4e67-b902-47b6e9ad490e_thumbcrop.jpg,"14901 East State Fair Avenue, Detroit, MI 48205, USA",42.44288,-82.968582,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/504767/15737-Asbury-Park,/Listing/Details/504767/15737-Asbury-Park,"$10,000 ",10000,6/28/2014,15737 Asbury Park,"15737 Asbury Park, Detroit, MI",Content/listingImages/20140618/03a03e1a-551e-4ac9-8849-fbcfc1a3e715_thumbcrop.jpg,"15737 Asbury Park, Detroit, MI 48227, USA",42.405507,-83.208771,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/454389/3890-Bishop,/Listing/Details/454389/3890-Bishop,"$29,800 ",29800,6/15/2014,3890 Bishop,"3890 Bishop, Detroit, MI",Content/listingImages/20140527/d583cd6f-8942-42e1-8976-559e18501895_thumbcrop.jpg,"3890 Bishop Street, Detroit, MI 48224, USA",42.39699,-82.927436,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/438633/11637-Lansdowne,/Listing/Details/438633/11637-Lansdowne,"$6,700 ",6700,6/14/2014,11637 Lansdowne,"11637 Lansdowne, Detroit, MI",Content/listingImages/20140527/ec1d1a5f-76cf-4576-9142-fa3598823877_thumbcrop.jpg,"11637 Lansdowne Street, Detroit, MI 48224, USA",42.422846,-82.954147,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/435654/3699-Three-Mile,/Listing/Details/435654/3699-Three-Mile,"$1,000 ",1000,6/13/2014,3699 Three Mile,"3699 Three Mile, Detroit, MI",Content/listingImages/20140527/337c1c38-1f35-4ea7-b574-8d6959647983_thumbcrop.jpg,"3699 3 Mile Drive, Detroit, MI 48224, USA",42.393722,-82.934584,9
1000,1,3,http://auctions.buildingdetroit.org/Listing/Details/433123/4151-Three-Mile-Drive,/Listing/Details/433123/4151-Three-Mile-Drive,"$4,600 ",4600,6/9/2014,4151 Three Mile Drive,"4151 Three Mile Drive, Detroit, MI",Content/listingImages/20140527/e06004f0-a92b-4227-925a-d803b495712f_thumbcrop.jpg,"4151 3 Mile Drive, Detroit, MI 48224, USA",42.396381,-82.936295,9
1000,1,2,http://auctions.buildingdetroit.org/Listing/Details/405480/20283-Pelkey,/Listing/Details/405480/20283-Pelkey,"$2,900 ",2900,6/3/2014,20283 Pelkey,"20283 Pelkey, Detroit, MI",Content/listingImages/20140512/453732e0-9a4e-412e-82c2-9a2f81dc3da3_thumbcrop.jpg,"20283 Pelkey Street, Detroit, MI 48205, USA",42.447013,-82.98705,9
950,1,2,http://auctions.buildingdetroit.org/Listing/Details/616506/6206-Artesian,/Listing/Details/616506/6206-Artesian,"$1,000 ",1000,7/23/2014,6206 Artesian,"6206 Artesian, Detroit, MI",Content/listingImages/20140718/1307fd60-e256-4fe0-913a-9d882fa67a97_thumbcrop.jpg,"6206 Artesian Street, Detroit, MI 48228, USA",42.334643,-83.22482,9
950,1,2,http://auctions.buildingdetroit.org/Listing/Details/585202/6206-Artesian,/Listing/Details/585202/6206-Artesian,"$1,000 ",1000,7/14/2014,6206 Artesian,"6206 Artesian, Detroit, MI",Content/listingImages/20140710/ad3fa34c-2496-4e17-869e-38fbe9da3d55_thumbcrop.jpg,"6206 Artesian Street, Detroit, MI 48228, USA",42.334643,-83.22482,9
900,2,4,http://auctions.buildingdetroit.org/Listing/Details/710833/1064-Bassett,/Listing/Details/710833/1064-Bassett,"$1,000 ",1000,9/7/2014,1064 Bassett,"1064 Bassett, Detroit, MI",Content/listingImages/20140820/334c8e29-465b-4517-81de-2f2dd58a0e61_thumbcrop.jpg,"1064 Bassett Street, Detroit, MI 48217, USA",42.279087,-83.141715,9
900,2,3,http://auctions.buildingdetroit.org/Listing/Details/528888/19445-Yonka,/Listing/Details/528888/19445-Yonka,"$6,700 ",6700,7/2/2014,19445 Yonka,"19445 Yonka, Detroit, MI",Content/listingImages/20140626/b8934010-54f5-45ed-91ae-576394d05d74_thumbcrop.jpg,"19445 Yonka Street, Detroit, MI 48234, USA",42.437692,-83.066597,9
900,1.5,4,http://auctions.buildingdetroit.org/Listing/Details/915129/6784-Asbury-Park,/Listing/Details/915129/6784-Asbury-Park,"$7,700 ",7700,11/13/2014,6784 Asbury Park,"6784 Asbury Park, Detroit, MI",Content/listingImages/20141017/9a249228-ba62-42fb-b2ee-83f449cfa09a_thumbcrop.jpg,"6784 Asbury Park, Detroit, MI 48228, USA",42.341164,-83.20554,9
900,1.5,3,http://auctions.buildingdetroit.org/Listing/Details/841307/6735-Winthrop,/Listing/Details/841307/6735-Winthrop,"$5,100 ",5100,10/13/2014,6735 Winthrop,"6735 Winthrop, Detroit, MI",Content/listingImages/20140929/661de70d-0da1-4668-aede-d5c5345ac06f_thumbcrop.jpg,"6735 Winthrop Street, Detroit, MI 48228, USA",42.340609,-83.19757,9
900,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/765578/6058-Minock,/Listing/Details/765578/6058-Minock,"$1,600 ",1600,9/24/2014,6058 Minock,"6058 Minock, Detroit, MI",Content/listingImages/20140915/b5fb04c1-eb95-4e38-b6b2-5790b89dcd1c_thumbcrop.jpg,"6058 Minock Street, Detroit, MI 48228, USA",42.333234,-83.230901,9
900,1.1,3,http://auctions.buildingdetroit.org/Listing/Details/590239/6058-Minock,/Listing/Details/590239/6058-Minock,"$1,000 ",1000,7/22/2014,6058 Minock,"6058 Minock, Detroit, MI",Content/listingImages/20140710/e2c59a8b-00e3-44cd-8fe1-de5f87df5c59_thumbcrop.jpg,"6058 Minock Street, Detroit, MI 48228, USA",42.333234,-83.230901,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/581544/2697-Ethel,/Listing/Details/581544/2697-Ethel,"$1,000 ",1000,7/10/2014,2697 Ethel,"2697 Ethel, Detroit, MI",Content/listingImages/20140710/7a9aa4c1-6f42-4728-976b-ddd01af99379_thumbcrop.jpg,"2697 South Ethel Street, Detroit, MI 48217, USA",42.266455,-83.153434,8
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/948628/16739-Greydale,/Listing/Details/948628/16739-Greydale,"$1,000 ",1000,11/25/2014,16739 Greydale,"16739 Greydale, Detroit, MI",Content/listingImages/20141103/9f7c35e9-b056-4338-96d2-8359a64a213a_thumbcrop.jpg,"16739 Greydale Avenue, Detroit, MI 48219, USA",42.411801,-83.256327,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/955750/7138-Parkwood,/Listing/Details/955750/7138-Parkwood,"$1,000 ",1000,11/24/2014,7138 Parkwood,"7138 Parkwood, Detroit, MI",Content/listingImages/20141104/62200543-c099-4494-a75e-4ab0cd0ddfcc_thumbcrop.jpg,"7138 Parkwood Street, Detroit, MI 48210, USA",42.32799,-83.130269,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/915229/6781-Woodmont,/Listing/Details/915229/6781-Woodmont,"$13,700 ",13700,11/12/2014,6781 Woodmont,"6781 Woodmont, Detroit, MI",Content/listingImages/20141017/18438b95-9cdb-4f16-8979-de2f24e214c7_thumbcrop.jpg,"6781 Woodmont Avenue, Detroit, MI 48228, USA",42.341068,-83.207468,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/866325/8615-Strathmoor,/Listing/Details/866325/8615-Strathmoor,"$1,000 ",1000,10/25/2014,8615 Strathmoor,"8615 Strathmoor, Detroit, MI",Content/listingImages/20141003/e6b53460-3897-4918-b697-1457764745d7_thumbcrop.jpg,"8615 Strathmoor Street, Detroit, MI 48228, USA",42.357655,-83.186208,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/864784/18475-Manor,/Listing/Details/864784/18475-Manor,"$1,000 ",1000,10/24/2014,18475 Manor,"18475 Manor, Detroit, MI",Content/listingImages/20141003/f8c3307a-0f57-4987-aa53-177b40210baa_thumbcrop.jpg,"18475 Manor Street, Detroit, MI 48221, USA",42.426918,-83.169678,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/787187/5574-Lakeview,/Listing/Details/787187/5574-Lakeview,"$1,500 ",1500,10/6/2014,5574 Lakeview,"5574 Lakeview, Detroit, MI",Content/listingImages/20140910/582abee5-ce4a-4f8e-8db7-d77f22c7b070_thumbcrop.jpg,"5574 Lakeview Street, Detroit, MI 48213, USA",42.398247,-82.965786,9
900,1,3,http://auctions.buildingdetroit.org/Listing/Details/794044/5044-Marlborough,/Listing/Details/794044/5044-Marlborough,"$1,000 ",1000,10/4/2014,5044 Marlborough,"5044 Marlborough, Detroit, MI",Content/listingImages/20140910/097ce028-aeff-49b4-8483-8218c4446bd8_thumbcrop.jpg,"5044 Marlborough Street, Detroit, MI 48224, USA",42.396559,-82.957927,9
